,ml_user_id,ml_movie_id,tag,timestamp
591,318,68954,Bechdel Test:Fail,2/17/2010 12:10
592,318,68954,cartoon,2/17/2010 12:10
593,318,68954,children,2/17/2010 12:10
594,318,68954,computer animation,2/17/2010 12:10
595,318,68954,divorce,2/17/2010 12:10
596,318,68954,dogs,2/17/2010 12:10
597,318,68954,dreams,2/17/2010 12:11
598,318,68954,Pixar,2/17/2010 12:11
599,318,71494,Narrative pisstake,3/19/2015 16:49
600,318,81158,american idolatry,3/6/2011 23:09
601,318,82459,atmospheric,3/18/2011 21:57
602,318,82459,Coen Brothers,3/18/2011 21:57
603,318,82459,Jeff Bridges,3/18/2011 21:57
604,318,82459,Matt Damon,3/18/2011 21:58
605,318,82459,predictable,3/18/2011 21:56
606,318,90769,celebrity fetishism,1/29/2015 9:38
607,318,90769,mediacentralism,1/29/2015 9:38
608,318,90769,system holism,1/29/2015 9:38
609,318,96084,city politics,1/13/2015 10:42
610,318,96084,italy,1/13/2015 10:42
611,318,96084,political right versus left,1/13/2015 10:42
612,318,111364,Creature Feature,10/30/2014 18:31
613,318,118784,documentary,1/4/2015 19:49
614,318,118784,music industry,1/4/2015 19:49
615,318,118784,remix culture,1/4/2015 19:49
616,318,127172,film history,2/6/2015 11:36
617,318,127172,poetic,2/6/2015 11:36
618,318,127172,representation of children,2/6/2015 11:36
619,319,364,Disney,4/22/2016 20:04
620,319,364,Disney animated feature,4/22/2016 20:05
621,319,364,Oscar (Best Music - Original Score),4/22/2016 20:05
622,327,1288,music,2/16/2009 13:14
623,327,1923,Ben Stiller,2/16/2009 13:09
624,327,2616,comic book,2/16/2009 12:58
625,327,3481,music,2/16/2009 12:44
626,327,3897,music,2/16/2009 12:56
627,327,8641,awesome,2/16/2009 12:59
628,327,51255,british comedy,2/16/2009 12:58
629,336,1,pixar,2/4/2006 9:36
630,336,153,superhero,2/4/2006 9:37
631,336,552,knights,2/4/2006 9:37
632,336,1246,highschool,2/4/2006 9:52
633,336,32587,cult,2/4/2006 9:52
634,336,33660,boksdrama,2/4/2006 9:43
635,336,34162,stiller,2/4/2006 9:53
636,336,36529,wapendrama,2/4/2006 9:44
637,336,37729,animation,2/4/2006 10:01
638,336,38798,sisters,2/4/2006 10:01
639,341,260,ROBOTS AND ANDROIDS,8/16/2015 19:49
640,341,260,space,8/16/2015 19:49
641,356,2146,post-college,12/13/2008 4:36
642,356,37384,restaurant,12/13/2008 4:27
643,356,40955,transvestite,12/13/2008 3:58
644,356,44889,satire,12/13/2008 4:01
645,356,61323,dark comedy,11/30/2008 19:31
646,357,39,chick flick,9/26/2012 3:51
647,357,39,funny,9/26/2012 3:51
648,357,39,Paul Rudd,9/26/2012 3:51
649,357,39,quotable,9/26/2012 3:51
650,357,39,seen more than once,9/26/2012 3:51
651,357,1059,Amazing Cinematography,9/26/2012 3:40
652,357,1059,Leonardo DiCaprio,9/26/2012 3:40
653,357,1059,shakespeare,9/26/2012 3:41
654,357,1059,updated classics,9/26/2012 3:40
655,357,2762,Atmospheric,9/26/2012 3:35
656,357,2762,Bruce Willis,9/26/2012 3:35
657,357,2762,ghosts,9/26/2012 3:35
658,357,2762,imdb top 250,9/26/2012 3:35
659,357,2762,mindfuck,9/26/2012 3:35
660,357,2762,stylized,9/26/2012 3:35
661,357,2762,twist ending,9/26/2012 3:35
662,357,4370,android(s)/cyborg(s),9/26/2012 4:04
663,357,4370,artificial intelligence,9/26/2012 4:03
664,357,4370,Bittersweet,9/26/2012 4:03
665,357,4370,Steven Spielberg,9/26/2012 4:03
666,357,5464,cinematography,9/26/2012 3:39
667,357,5464,Tom Hanks,9/26/2012 3:39
668,357,7078,Bette Davis,9/26/2012 4:01
669,357,7078,Oscar (Best Actress),9/26/2012 4:01
670,357,7444,Mark Ruffalo,9/26/2012 3:52
671,357,7451,clever,9/26/2012 3:51
672,357,7451,High School,9/26/2012 3:51
673,357,7451,lesbian subtext,9/26/2012 3:51
674,357,48516,Leonardo DiCaprio,9/26/2012 3:39
675,357,48516,suspense,9/26/2012 3:39
676,357,48516,twist ending,9/26/2012 3:39
677,357,48516,undercover cop,9/26/2012 3:39
678,357,54997,Christian Bale,9/26/2012 3:39
679,357,55290,Casey Affleck,9/26/2012 3:38
680,357,55290,great performances,9/26/2012 3:38
681,357,55290,twist,9/26/2012 3:38
682,357,91500,ending,9/26/2012 3:35
683,357,91529,Anne Hathaway,9/26/2012 3:32
684,357,91529,Christian Bale,9/26/2012 3:32
685,357,91529,Christopher Nolan,9/26/2012 3:32
686,357,91529,comic book,9/26/2012 3:32
687,357,91529,great ending,9/26/2012 3:32
688,357,91529,Morgan Freeman,9/26/2012 3:32
689,357,91529,political commentary,9/26/2012 3:33
690,357,91529,superhero,9/26/2012 3:33
691,419,98961,Afghanistan,3/9/2013 22:15
692,419,98961,American propaganda,3/9/2013 22:14
693,419,98961,assassination,3/9/2013 22:15
694,419,98961,military,3/9/2013 22:15
695,419,98961,terrorism,3/9/2013 22:15
696,424,32,time travel,3/13/2016 20:44
697,424,47,mystery,3/13/2016 4:14
698,424,47,twist ending,3/13/2016 4:14
699,424,50,mindfuck,3/13/2016 4:12
700,424,50,suspense,3/13/2016 4:11
701,424,50,thriller,3/13/2016 4:12
702,424,50,tricky,3/13/2016 4:12
703,424,50,twist ending,3/13/2016 4:11
704,424,147,addiction,3/13/2016 20:40
705,424,147,heroin,3/13/2016 20:40
706,424,147,Leonardo DiCaprio,3/13/2016 20:40
707,424,147,Mark Wahlberg,3/13/2016 20:40
708,424,175,controversial,3/13/2016 20:41
709,424,175,New York City,3/13/2016 20:41
710,424,175,Nudity (Full Frontal),3/13/2016 20:41
711,424,223,cynical,3/13/2016 4:41
712,424,223,hilarious,3/13/2016 4:41
713,424,223,independent film,3/13/2016 4:41
714,424,223,quirky,3/13/2016 4:41
715,424,223,witty,3/13/2016 4:41
716,424,260,classic sci-fi,3/13/2016 20:26
717,424,260,sci-fi,3/13/2016 20:26
718,424,260,space adventure,3/13/2016 20:26
719,424,260,Star Wars,3/13/2016 20:26
720,424,288,brutality,3/13/2016 5:16
721,424,288,controversial,3/13/2016 5:16
722,424,288,dark comedy,3/13/2016 5:16
723,424,288,psychedelic,3/13/2016 5:16
724,424,288,satire,3/13/2016 5:16
725,424,288,stylized,3/13/2016 5:16
726,424,296,cult film,3/13/2016 4:49
727,424,296,drugs,3/13/2016 4:49
728,424,296,Quentin Tarantino,3/13/2016 4:49
729,424,296,Tarantino,3/13/2016 4:49
730,424,364,soundtrack,3/13/2016 5:04
731,424,527,thought-provoking,3/13/2016 20:30
732,424,541,sci-fi,3/13/2016 20:28
733,424,589,apocalypse,3/13/2016 4:54
734,424,589,Arnold Schwarzenegger,3/13/2016 4:54
735,424,589,nuclear war,3/13/2016 4:54
736,424,589,sci-fi,3/13/2016 4:54
737,424,589,Suspense,3/13/2016 4:54
738,424,589,time travel,3/13/2016 4:54
739,424,608,based on a true story,3/13/2016 20:28
740,424,608,dark comedy,3/13/2016 20:27
741,424,608,KIDNAPPING,3/13/2016 20:27
742,424,608,Steve Buscemi,3/13/2016 20:27
743,424,628,edward norton,3/13/2016 4:36
744,424,628,psychology,3/13/2016 4:36
745,424,628,suspense,3/13/2016 4:36
746,424,628,thought-provoking,3/13/2016 4:36
747,424,628,twist ending,3/13/2016 4:36
748,424,1089,ensemble cast,3/13/2016 4:52
749,424,1089,nonlinear,3/13/2016 4:52
750,424,1089,Quentin Tarantino,3/13/2016 4:52
751,424,1089,stylized,3/13/2016 4:52
752,424,1120,freedom of expression,3/13/2016 5:05
753,424,1136,british comedy,3/13/2016 20:38
754,424,1136,Monty Python,3/13/2016 20:38
755,424,1193,emotional,3/13/2016 4:34
756,424,1193,jack nicholson,3/13/2016 4:34
757,424,1198,adventure,3/13/2016 20:32
758,424,1198,archaeology,3/13/2016 20:37
759,424,1198,indiana jones,3/13/2016 20:32
760,424,1198,Steven Spielberg,3/13/2016 20:37
761,424,1198,treasure hunt,3/13/2016 20:37
762,424,1200,action,3/13/2016 20:34
763,424,1200,aliens,3/13/2016 20:34
764,424,1200,horror,3/13/2016 20:34
765,424,1200,sci-fi,3/13/2016 20:34
766,424,1200,space,3/13/2016 20:34
767,424,1200,space craft,3/13/2016 20:34
768,424,1200,SPACE TRAVEL,3/13/2016 20:34
769,424,1200,suspense,3/13/2016 20:34
770,424,1219,Alfred Hitchcock,3/13/2016 20:54
771,424,1219,psychology,3/13/2016 20:54
772,424,1219,suspenseful,3/13/2016 20:54
773,424,1219,tense,3/13/2016 20:54
774,424,1240,Action,3/13/2016 20:35
775,424,1240,artificial intelligence,3/13/2016 20:35
776,424,1240,robots,3/13/2016 20:35
777,424,1240,Sci-Fi,3/13/2016 20:35
778,424,1240,special effects,3/13/2016 20:35
779,424,1240,tense,3/13/2016 20:35
780,424,1240,time travel,3/13/2016 20:35
781,424,1258,atmospheric,3/13/2016 4:29
782,424,1258,disturbing,3/13/2016 4:29
783,424,1258,Horror,3/13/2016 4:29
784,424,1258,jack nicholson,3/13/2016 4:29
785,424,1258,masterpiece,3/13/2016 4:29
786,424,1258,psychological,3/13/2016 4:29
787,424,1258,Stanley Kubrick,3/13/2016 4:28
788,424,1258,suspense,3/13/2016 4:29
789,424,1343,horror,3/13/2016 5:17
790,424,1343,Juliette Lewis,3/13/2016 5:17
791,424,1343,Martin Scorsese,3/13/2016 5:17
792,424,1343,Robert De Niro,3/13/2016 5:17
793,424,1625,mindfuck,3/13/2016 5:00
794,424,1625,Mystery,3/13/2016 5:00
795,424,1625,plot twist,3/13/2016 5:00
796,424,1625,psychological,3/13/2016 5:00
797,424,1625,suspense,3/13/2016 5:00
798,424,1625,twist ending,3/13/2016 5:00
799,424,1704,inspirational,3/13/2016 4:56
800,424,1921,hallucinatory,3/13/2016 20:55
801,424,1921,mental illness,3/13/2016 20:54
802,424,1921,mindfuck,3/13/2016 20:55
803,424,1921,paranoid,3/13/2016 20:55
804,424,1923,Ben Stiller,3/13/2016 5:21
805,424,1923,crude humor,3/13/2016 5:21
806,424,1923,goofy,3/13/2016 5:21
807,424,2160,Atmospheric,3/13/2016 4:28
808,424,2160,creepy,3/13/2016 4:28
809,424,2160,paranoia,3/13/2016 4:28
810,424,2160,scary,3/13/2016 4:28
811,424,2160,suspense,3/13/2016 4:28
812,424,2296,SNL,3/13/2016 5:25
813,424,2329,thought-provoking,3/13/2016 4:35
814,424,2505,Nicolas Cage,3/13/2016 20:49
815,424,2571,martial arts,3/13/2016 4:21
816,424,2571,sci-fi,3/13/2016 4:21
817,424,2700,adult humor,3/13/2016 4:46
818,424,2700,controversial,3/13/2016 4:46
819,424,2700,crude humor,3/13/2016 4:46
820,424,2700,free speech,3/13/2016 4:46
821,424,2700,parody,3/13/2016 4:46
822,424,2700,satire,3/13/2016 4:46
823,424,2700,south park,3/13/2016 4:46
824,424,2700,Trey Parker,3/13/2016 4:46
825,424,2959,dark comedy,3/13/2016 4:19
826,424,2959,psychology,3/13/2016 4:20
827,424,2959,thought-provoking,3/13/2016 4:19
828,424,2959,twist ending,3/13/2016 4:19
829,424,3176,based on a book,3/13/2016 4:57
830,424,3176,creepy,3/13/2016 4:57
831,424,3176,disturbing,3/13/2016 4:57
832,424,3176,Jude Law,3/13/2016 4:57
833,424,3176,murder,3/13/2016 4:57
834,424,3176,obsession,3/13/2016 4:57
835,424,3176,psychology,3/13/2016 4:57
836,424,3176,secrets,3/13/2016 4:57
837,424,3176,serial killer,3/13/2016 4:57
838,424,3176,suspense,3/13/2016 4:57
839,424,3186,asylum,3/13/2016 5:13
840,424,3186,based on a true story,3/13/2016 5:13
841,424,3186,Brittany Murphy,3/13/2016 5:13
842,424,3186,Mental Hospital,3/13/2016 5:13
843,424,3186,psychology,3/13/2016 5:13
844,424,3186,winona ryder,3/13/2016 5:13
845,424,3499,claustrophobic,3/13/2016 5:18
846,424,3499,horror,3/13/2016 5:18
847,424,3499,scary,3/13/2016 5:18
848,424,3499,stephen king,3/13/2016 5:18
849,424,3499,suspenseful,3/13/2016 5:17
850,424,3499,tense,3/13/2016 5:18
851,424,3499,thriller,3/13/2016 5:18
852,424,3527,aliens,3/13/2016 20:34
853,424,3527,sci-fi,3/13/2016 20:34
854,424,3527,scifi cult,3/13/2016 20:34
855,424,3911,satire,3/13/2016 4:42
856,424,3948,comedy,3/13/2016 5:21
857,424,3948,Robert De Niro,3/13/2016 5:21
858,424,4226,mystery,3/13/2016 4:23
859,424,4226,psychological,3/13/2016 4:22
860,424,4226,twist ending,3/13/2016 4:22
861,424,4262,Al Pacino,3/13/2016 20:29
862,424,4816,ben stiller,3/13/2016 5:29
863,424,4816,comedy,3/13/2016 5:29
864,424,4816,David Bowie,3/13/2016 5:29
865,424,4816,goofy,3/13/2016 5:29
866,424,4816,mindless one liners,3/13/2016 5:29
867,424,4816,Will Ferrell,3/13/2016 5:29
868,424,4878,jake gyllenhaal,3/13/2016 20:45
869,424,4993,fantasy,3/13/2016 20:32
870,424,4993,high fantasy,3/13/2016 20:32
871,424,4993,Magic,3/13/2016 20:32
872,424,4993,mythology,3/13/2016 20:32
873,424,4993,tolkien,3/13/2016 20:32
874,424,4993,wizards,3/13/2016 20:32
875,424,5291,black and white,3/13/2016 5:02
876,424,5291,samurai,3/13/2016 5:02
877,424,6016,multiple storylines,3/13/2016 20:29
878,424,6016,true story,3/13/2016 20:30
879,424,6188,comedy,3/13/2016 5:14
880,424,6188,Will Ferrell,3/13/2016 5:15
881,424,6290,Rob Zombie,3/13/2016 20:52
882,424,7361,jim carrey,3/13/2016 20:42
883,424,8641,comedy,3/13/2016 5:22
884,424,8641,Will Ferrell,3/13/2016 5:22
885,424,8950,Christian Bale,3/13/2016 4:20
886,424,8950,creepy,3/13/2016 4:20
887,424,8950,powerful ending,3/13/2016 4:20
888,424,8950,psychology,3/13/2016 4:20
889,424,8950,schizophrenia,3/13/2016 4:20
890,424,8950,twist ending,3/13/2016 4:20
891,424,27020,drugs,3/13/2016 20:39
892,424,27020,lesbian,3/13/2016 20:39
893,424,30825,Ben Stiller,3/13/2016 5:22
894,424,30825,Robert De Niro,3/13/2016 5:22
895,424,34323,Rob Zombie,3/13/2016 20:52
896,424,40278,Jake Gyllenhaal,3/13/2016 5:20
897,424,40278,Modern war,3/13/2016 5:20
898,424,48516,atmospheric,3/13/2016 4:26
899,424,48516,Jack Nicholson,3/13/2016 4:26
900,424,48516,Leonardo DiCaprio,3/13/2016 4:26
901,424,48516,Martin Scorsese,3/13/2016 4:26
902,424,48516,suspense,3/13/2016 4:26
903,424,53127,based on a play,3/14/2016 2:42
904,424,53127,conspiracy theory,3/14/2016 2:41
905,424,53127,creepy,3/14/2016 2:42
906,424,53127,Insanity,3/14/2016 2:41
907,424,53127,paranoia,3/14/2016 2:41
908,424,53127,PTSD,3/14/2016 2:40
909,424,60756,funny,3/13/2016 5:15
910,424,60756,will ferrell,3/13/2016 5:15
911,424,66097,claymation,3/13/2016 4:47
912,424,66097,creepy,3/13/2016 4:48
913,424,66097,dark,3/13/2016 4:47
914,424,66097,dark fairy tale,3/13/2016 4:48
915,424,66097,Surreal,3/13/2016 4:48
916,424,66097,Tim Burton,3/13/2016 4:48
917,424,68157,black comedy,3/13/2016 4:51
918,424,68157,Brad Pitt,3/13/2016 4:51
919,424,68157,Christoph Waltz,3/13/2016 4:51
920,424,68157,Quentin Tarantino,3/13/2016 4:50
921,424,68157,satire,3/13/2016 4:51
922,424,74458,insanity,3/13/2016 4:25
923,424,74458,Leonardo DiCaprio,3/13/2016 4:25
924,424,74458,Martin Scorsese,3/13/2016 4:25
925,424,74458,plot twist,3/13/2016 4:25
926,424,74458,psychological,3/13/2016 4:24
927,424,74458,Psychological Thriller,3/13/2016 4:25
928,424,74458,thought-provoking,3/13/2016 4:25
929,424,79132,action,3/13/2016 4:55
930,424,79132,alternate reality,3/13/2016 4:55
931,424,79132,Leonardo DiCaprio,3/13/2016 4:55
932,424,79132,sci-fi,3/13/2016 4:55
933,424,79132,thought-provoking,3/13/2016 4:55
934,424,79132,visually appealing,3/13/2016 4:55
935,424,81562,stranded,3/13/2016 20:36
936,424,81591,alter ego,3/13/2016 5:08
937,424,81591,atmospheric,3/13/2016 5:07
938,424,81591,creepy,3/13/2016 5:07
939,424,81591,horror,3/13/2016 5:07
940,424,81591,obsession,3/13/2016 5:07
941,424,81591,surreal,3/13/2016 5:07
942,424,102903,illusions,3/13/2016 5:07
943,424,102903,overcomplicated,3/13/2016 5:06
944,424,102903,predictable,3/13/2016 5:06
945,424,102903,stupid ending,3/13/2016 5:06
946,424,104879,absorbing,3/13/2016 5:19
947,424,104879,acting,3/13/2016 5:19
948,424,104879,atmospheric,3/13/2016 5:19
949,424,104879,Hugh Jackman,3/13/2016 5:19
950,424,104879,Jake Gyllenhaal,3/13/2016 5:19
951,424,104879,morality,3/13/2016 5:19
952,424,104879,mystery,3/13/2016 5:19
953,424,104879,thriller,3/13/2016 5:19
954,424,106100,Jared Leto,3/13/2016 5:12
955,424,106100,social commentary,3/13/2016 5:12
956,424,106100,uplifting,3/13/2016 5:12
957,424,106489,FANTASY,3/13/2016 20:33
958,424,106489,Tolkien,3/13/2016 20:33
959,424,106489,too long,3/13/2016 20:33
960,424,109487,Christopher Nolan,3/13/2016 20:43
961,424,109487,sci-fi,3/13/2016 20:43
962,424,109487,time-travel,3/13/2016 20:43
963,424,112515,atmospheric,3/13/2016 4:27
964,424,112515,dark,3/13/2016 4:27
965,424,112515,Metaphorical,3/13/2016 4:27
966,424,112515,psychological,3/13/2016 4:27
967,424,112556,annoying,3/13/2016 4:58
968,424,112556,Stupid ending,3/13/2016 4:59
969,435,750,dark comedy,4/23/2013 1:14
970,435,2959,dark comedy,4/23/2013 1:14
971,435,58559,psychology,4/23/2013 1:14
972,435,58559,superhero,4/23/2013 1:14
973,439,5952,Myth,7/15/2015 8:07
974,439,98809,Action,7/15/2015 8:08
975,439,98809,Myth,7/15/2015 8:09
976,462,152711,Cambodia,11/7/2016 3:34
977,462,152711,crime,11/7/2016 3:35
978,462,152711,human rights,11/7/2016 3:34
979,462,152711,murder,11/7/2016 3:35
980,462,152711,procedural,11/7/2016 3:35
981,474,1,pixar,1/14/2006 2:47
982,474,2,game,1/16/2006 1:39
983,474,5,pregnancy,1/16/2006 1:11
984,474,5,remake,1/16/2006 1:11
985,474,7,remake,1/16/2006 1:40
986,474,11,politics,1/16/2006 1:28
987,474,11,president,1/16/2006 1:28
988,474,14,politics,1/16/2006 1:40
989,474,14,president,1/16/2006 1:40
990,474,16,Mafia,1/13/2006 19:47
991,474,17,Jane Austen,1/13/2006 19:39
992,474,21,Hollywood,1/14/2006 2:36
993,474,22,serial killer,1/16/2006 1:38
994,474,25,alcoholism,1/24/2006 21:19
995,474,26,Shakespeare,1/24/2006 21:20
996,474,28,In Netflix queue,1/14/2006 1:25
997,474,28,Jane Austen,1/13/2006 19:20
998,474,29,kidnapping,1/24/2006 21:17
999,474,31,high school,1/16/2006 1:38
1000,474,31,teacher,1/16/2006 1:38
1001,474,32,time travel,1/14/2006 2:47
1002,474,34,Animal movie,1/13/2006 19:35
1003,474,34,pigs,1/14/2006 2:20
1004,474,36,death penalty,1/14/2006 1:32
1005,474,36,Nun,1/13/2006 22:27
1006,474,38,twins,1/16/2006 1:09
1007,474,39,Emma,1/24/2006 21:18
1008,474,39,Jane Austen,1/24/2006 21:18
1009,474,40,In Netflix queue,1/14/2006 1:28
1010,474,40,South Africa,1/14/2006 1:28
1011,474,41,Shakespeare,1/24/2006 21:20
1012,474,43,England,1/24/2006 21:20
1013,474,45,Journalism,1/14/2006 2:47
1014,474,46,wedding,1/16/2006 1:38
1015,474,47,serial killer,1/14/2006 2:40
1016,474,50,heist,1/14/2006 2:47
1017,474,52,adoption,1/14/2006 2:38
1018,474,52,prostitution,1/14/2006 2:39
1019,474,58,writing,1/24/2006 21:20
1020,474,62,music,1/16/2006 1:29
1021,474,92,Jekyll and Hyde,1/24/2006 21:19
1022,474,96,theater,1/24/2006 21:18
1023,474,101,crime,1/24/2006 21:17
1024,474,104,golf,1/16/2006 1:13
1025,474,107,muppets,1/16/2006 1:39
1026,474,110,Scotland,1/13/2006 19:36
1027,474,111,assassination,1/14/2006 2:41
1028,474,116,Holocaust,1/23/2006 18:19
1029,474,122,dating,1/16/2006 1:07
1030,474,140,journalism,1/16/2006 1:30
1031,474,150,moon,1/14/2006 2:20
1032,474,150,NASA,1/13/2006 19:36
1033,474,150,space,1/14/2006 2:20
1034,474,153,superhero,1/16/2006 1:37
1035,474,160,Michael Crichton,1/16/2006 1:08
1036,474,161,submarine,1/24/2006 21:18
1037,474,162,In Netflix queue,1/14/2006 1:27
1038,474,185,computers,1/16/2006 1:40
1039,474,199,Made me cry,1/14/2006 1:45
1040,474,215,generation X,1/23/2006 18:20
1041,474,216,school,1/16/2006 1:07
1042,474,222,Ireland,1/13/2006 19:47
1043,474,223,generation X,1/24/2006 21:18
1044,474,224,mental illness,1/24/2006 21:18
1045,474,224,psychology,1/24/2006 21:18
1046,474,230,Stephen King,1/24/2006 21:18
1047,474,232,In Netflix queue,1/14/2006 1:10
1048,474,235,movie business,1/13/2006 19:47
1049,474,237,basketball,1/24/2006 21:18
1050,474,237,France,1/24/2006 21:18
1051,474,237,infertility,1/24/2006 21:18
1052,474,246,basketball,1/20/2006 19:19
1053,474,247,Australia,1/13/2006 19:47
1054,474,249,Beethoven,1/13/2006 19:47
1055,474,252,Einstein,1/16/2006 1:13
1056,474,257,court,1/16/2006 1:39
1057,474,260,darth vader,1/14/2006 2:41
1058,474,260,luke skywalker,1/14/2006 2:41
1059,474,260,space opera,1/14/2006 2:41
1060,474,261,Louisa May Alcott,1/13/2006 19:48
1061,474,262,England,1/14/2006 2:36
1062,474,262,Girl Power,1/14/2006 2:36
1063,474,262,India,1/14/2006 2:36
1064,474,272,England,1/24/2006 21:19
1065,474,272,mental illness,1/24/2006 21:19
1066,474,277,Christmas,1/16/2006 1:13
1067,474,279,In Netflix queue,1/14/2006 1:29
1068,474,280,prison,1/16/2006 1:39
1069,474,282,disability,1/16/2006 1:39
1070,474,282,twins,1/16/2006 1:39
1071,474,290,In Netflix queue,1/14/2006 1:25
1072,474,293,hit men,1/24/2006 21:20
1073,474,296,hit men,1/14/2006 2:16
1074,474,300,TV,1/14/2006 2:39
1075,474,307,Death,1/14/2006 1:44
1076,474,308,marriage,1/14/2006 2:47
1077,474,316,time travel,1/24/2006 21:21
1078,474,317,Christmas,1/16/2006 1:14
1079,474,318,prison,1/14/2006 2:17
1080,474,318,Stephen King,1/13/2006 19:39
1081,474,318,wrongful imprisonment,1/14/2006 2:17
1082,474,326,In Netflix queue,1/14/2006 1:23
1083,474,329,Enterprise,1/14/2006 2:41
1084,474,337,mental illness,1/14/2006 2:47
1085,474,338,serial killer,1/16/2006 1:41
1086,474,339,coma,1/24/2006 21:23
1087,474,342,Australia,1/24/2006 21:19
1088,474,342,weddings,1/24/2006 21:19
1089,474,345,cross dressing,1/23/2006 18:19
1090,474,345,men in drag,1/23/2006 18:19
1091,474,345,remade,1/23/2006 18:19
1092,474,349,Tom Clancy,1/13/2006 19:36
1093,474,350,John Grisham,1/16/2006 1:38
1094,474,351,interracial romance,1/16/2006 1:13
1095,474,356,shrimp,1/16/2006 1:38
1096,474,356,Vietnam,1/16/2006 1:38
1097,474,357,wedding,1/16/2006 1:38
1098,474,361,gambling,1/24/2006 21:19
1099,474,363,Holocaust,1/14/2006 1:28
1100,474,363,In Netflix queue,1/14/2006 1:28
1101,474,364,Disney,1/13/2006 19:35
1102,474,371,journalism,1/16/2006 1:40
1103,474,377,bus,1/14/2006 2:41
1104,474,380,spies,1/14/2006 2:47
1105,474,381,alcoholism,1/16/2006 1:30
1106,474,412,Edith Wharton,1/13/2006 19:47
1107,474,421,horses,1/23/2006 18:20
1108,474,425,mental illness,1/23/2006 18:20
1109,474,425,Oscar (Best Actress),1/23/2006 18:20
1110,474,440,President,1/13/2006 22:28
1111,474,454,John Grisham,1/13/2006 19:47
1112,474,457,based on a TV show,1/20/2006 19:18
1113,474,471,hula hoop,1/16/2006 1:39
1114,474,474,assassination,1/24/2006 21:19
1115,474,475,Ireland,1/13/2006 19:47
1116,474,477,biopic,1/24/2006 21:22
1117,474,480,Dinosaur,1/14/2006 1:42
1118,474,488,Japan,1/16/2006 1:39
1119,474,488,sexuality,1/16/2006 1:39
1120,474,497,Shakespeare,1/13/2006 19:39
1121,474,500,cross dressing,1/16/2006 1:29
1122,474,500,divorce,1/16/2006 1:29
1123,474,500,men in drag,1/16/2006 1:29
1124,474,508,AIDs,1/16/2006 1:40
1125,474,513,radio,1/24/2006 21:20
1126,474,513,show business,1/24/2006 21:20
1127,474,515,Butler,1/14/2006 1:36
1128,474,515,Housekeeper,1/14/2006 1:36
1129,474,516,military,1/16/2006 1:17
1130,474,522,Australia,1/24/2006 21:21
1131,474,522,racism,1/24/2006 21:21
1132,474,522,violence,1/24/2006 21:21
1133,474,524,football,1/16/2006 1:30
1134,474,527,Holocaust,1/13/2006 19:36
1135,474,529,chess,1/13/2006 19:48
1136,474,531,In Netflix queue,1/14/2006 1:24
1137,474,534,C.S. Lewis,1/13/2006 19:39
1138,474,535,large cast,1/14/2006 2:41
1139,474,538,race,1/24/2006 21:21
1140,474,539,Empire State Building,1/14/2006 1:44
1141,474,541,robots,1/16/2006 1:37
1142,474,543,beat poetry,1/14/2006 1:44
1143,474,551,Christmas,1/16/2006 1:40
1144,474,551,Halloween,1/16/2006 1:40
1145,474,556,politics,1/16/2006 1:41
1146,474,562,adolescence,1/14/2006 2:47
1147,474,586,christmas,1/16/2006 1:16
1148,474,587,overrated,1/13/2006 19:35
1149,474,588,Disney,1/13/2006 19:36
1150,474,589,robots,1/14/2006 2:41
1151,474,590,American Indians,1/13/2006 19:36
1152,474,590,Native Americans,1/13/2006 19:36
1153,474,592,superhero,1/14/2006 2:36
1154,474,593,Hannibal Lector,1/13/2006 19:36
1155,474,594,Disney,1/16/2006 1:40
1156,474,595,Disney,1/13/2006 19:36
1157,474,596,Disney,1/16/2006 1:17
1158,474,597,prostitution,1/14/2006 2:38
1159,474,608,Coen Brothers,1/13/2006 19:36
1160,474,616,Disney,1/23/2006 18:20
1161,474,628,priest,1/16/2006 1:44
1162,474,638,babies,1/16/2006 1:43
1163,474,647,Gulf War,1/16/2006 1:41
1164,474,648,based on a TV show,1/24/2006 21:19
1165,474,668,India,1/24/2006 21:20
1166,474,670,India,1/13/2006 19:42
1167,474,671,spoof,1/24/2006 21:19
1168,474,673,Bugs Bunny,1/16/2006 1:12
1169,474,708,Veterinarian,1/14/2006 1:45
1170,474,720,Aardman,1/14/2006 2:47
1171,474,728,In Netflix queue,1/14/2006 1:28
1172,474,733,Alcatraz,1/14/2006 2:40
1173,474,736,Disaster,1/13/2006 19:36
1174,474,745,Aardman,1/14/2006 2:47
1175,474,748,aliens,1/24/2006 21:23
1176,474,750,Atomic bomb,1/14/2006 1:41
1177,474,778,drug abuse,1/13/2006 22:31
1178,474,780,aliens,1/14/2006 2:36
1179,474,800,In Netflix queue,1/14/2006 1:26
1180,474,805,John Grisham,1/16/2006 1:46
1181,474,818,based on a TV show,1/16/2006 1:46
1182,474,830,adultery,1/16/2006 1:15
1183,474,832,kidnapping,1/16/2006 1:17
1184,474,838,Jane Austen,1/16/2006 1:42
1185,474,852,golf,1/16/2006 1:17
1186,474,858,Mafia,1/13/2006 19:35
1187,474,892,Shakespeare,1/16/2006 1:46
1188,474,898,divorce,1/14/2006 2:38
1189,474,899,movie business,1/13/2006 19:48
1190,474,900,France,1/24/2006 21:23
1191,474,902,Capote,1/24/2006 21:24
1192,474,903,falling,1/14/2006 2:20
